College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,172.0,168.5,161,159.5,,,90.5,84,95.5
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,167.5,171.5,165.5,,,111.5,,
1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,161,158,158.5,,,120,,118
3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.0,163.5,144.5,145.5,,,108.5,,
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.87,160.5,159.5,163,,,139,92,118.5
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.855,166.5,160,161.5,,,,,157
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",IT,INFORMATION TECHNOLOGY,171.5,162,139,165,,,114.5,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AL,Artificial Intelligence and Machine Learning,171.5,162.5,167.5,156.5,,,108.5,,
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,158.5,149.5,152.5,,,,,113
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,144,158.5,147,,,117,169.34,91
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),171.5,165,156.5,162,,,98,99.5,
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,171.5,165.5,153,157.5,,,,86,
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",ET,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,171.5,162.5,139,154,,,,89,
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.3333333,156.5,150.5,155.5,,,,,
5986,"Velammal College of Engineering and Technology, Madurai District 625009",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.0,166.5,168,142.5,,,,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",MC,MECHATRONICS,171.0,162.5,153,158.385,,,,,
4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",CS,COMPUTER SCIENCE AND ENGINEERING,171.0,157,162,140.5,,,106.5,,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.0,159.5,129.5,159.475,,,,82,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,171.0,162,148.5,160,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",CS,COMPUTER SCIENCE AND ENGINEERING,171.0,137.5,140,146,,,136.5,,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",IT,INFORMATION TECHNOLOGY,170.685,157.5,156,162.5,,,114,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",ME,MECHANICAL ENGINEERING,170.5,163,139,148,,,,101,143.5
4974,"Government College of Engineering, Tirunelveli District 627007",CE,CIVIL ENGINEERING,170.5,148.5,144.5,146,,,143,,
2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",IT,INFORMATION TECHNOLOGY,170.5,149.5,95,136.5,,,,,
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.5,162.5,,156.5,,,113,,
3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,159.5,134,155.5,,,137.5,,
1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,170.5,155.5,128.5,147.5,,,129.5,,117.5
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,161.5,141.5,157.5,,,116,,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,162.5,157,154.5,,,,94,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,161.5,148.5,159,,,108,,
1015,"University College of Engineering, Arni, Arni to Devikapuram Road, Thatchur, Arni, Thiruvannamalai District 632326",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,152,148,156.23,,,117.5,,
4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",IT,INFORMATION TECHNOLOGY,170.5,151.5,160.975,145,,,130.5,124.5,
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,170.485,159.5,159,158,,,106,158,
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,170.0,159,156.5,154,,,113,,107
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LE,LEATHER TECHNOLOGY,170.0,161.5,167.5,160.5,,,152.5,142.5,
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",IT,INFORMATION TECHNOLOGY,170.0,160,163,160,,,124.5,132,105
2343,"Indian Institute of Handloom Technology, Foulke's Compound, Thillai Nagar, Salem District 636001",HT,HANDLOOM AND TEXTILE TECHNOLOGY,170.0,146,,146.5,,,139.5,115.5,
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.0,165,162.5,150.5,,,,,
2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",CE,CIVIL ENGINEERING,170.0,155.24,125,158,,,153,142.5,124.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TT,TEXTILE TECHNOLOGY (SS),170.0,164.5,166,158,,,140,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,INFORMATION TECHNOLOGY,170.0,160.5,159.5,155.5,,,118,,
5921,"Syed Ammal Engineering College, Achuthan Vayal Post, Ramanathapuram District 623502",CS,COMPUTER SCIENCE AND ENGINEERING,170.0,136.5,154.5,111,,,86.5,,
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CS,COMPUTER SCIENCE AND ENGINEERING,169.5,146.5,119.5,142,,,131.5,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,169.5,162.5,137,144,,,,122,
1321,"Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET), Guindy, Chennai 600032",MN,MANUFACTURING ENGINEERING,169.5,157.5,165.5,151.5,,,148.5,118.5,
5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,169.5,156.5,148.5,152,,,,,
5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",ME,MECHANICAL ENGINEERING,169.5,157.5,161.275,156.5,,,145,113.5,
2656,"Builders Engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",CS,COMPUTER SCIENCE AND ENGINEERING,169.5,150.5,,,,,,153.5,
3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",IT,INFORMATION TECHNOLOGY,169.5,160.1,145.5,149,,,128.5,,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",IC,INSTRUMENTATION AND CONTROL ENGINEERING,169.5,157,150,150.5,,,122,,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",AU,AUTOMOBILE ENGINEERING,169.5,163.5,144,152.5,,,103.5,,
2608,"M Kumarasamy College of Engineering (Autonomous), Thalavapalayam, Karur District 639113",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,169.5,159.5,141.5,148.5,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",IT,INFORMATION TECHNOLOGY,169.5,164,149.5,157,,,,,
1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CS,COMPUTER SCIENCE AND ENGINEERING,169.5,147.5,131.5,130.5,,,118.5,,135
2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",AP,APPAREL TECHNOLOGY (SS),169.5,164.5,150,157.5,,,156.5,164,
1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600127",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,169.385,154,145.715,142.755,,,124.5,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",AG,AGRICULTURAL ENGINEERING,169.0,150.5,134.5,149,,,102.5,,
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",MZ,Mechatronics Engineering,169.0,158.5,160.5,149,,,,117,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,169.0,160.5,144.5,153,,,93,,
1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,169.0,160.5,145.5,153,,,108,,103.5
2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",CS,COMPUTER SCIENCE AND ENGINEERING,169.0,157.5,167,147.5,,,116,106.5,137.5
3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",CS,COMPUTER SCIENCE AND ENGINEERING,169.0,145.5,155.5,161.5,,,126,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",CE,CIVIL ENGINEERING,169.0,146.5,,151.5,,,144.5,,154
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar District 626005",BT,BIO TECHNOLOGY,169.0,149.5,,123,,,,,
2608,"M Kumarasamy College of Engineering (Autonomous), Thalavapalayam, Karur District 639113",IT,INFORMATION TECHNOLOGY,169.0,162.5,142,155,,,,,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",BM,BIO MEDICAL ENGINEERING,169.0,152,165,136.5,,,,105,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",CS,COMPUTER SCIENCE AND ENGINEERING,168.79,136.5,135,131.5,,,127.5,,
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,168.5,163.5,,149.5,,,,,
3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.5,153.5,148.5,161,,,134.5,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",FD,FOOD TECHNOLOGY,168.5,149,158,138.5,,,,,
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CE,CIVIL ENGINEERING,168.5,162,145,155,,,,148,
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",IT,INFORMATION TECHNOLOGY,168.5,162.5,167.5,126,,,,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.5,159.5,164,143,,,,,
1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District, Chennai 600124",ME,MECHANICAL ENGINEERING,168.5,159.5,156,143,,,,116,
2607,"K S Rangasamy College of Technology (Autonomous), Tiruchengode, Namakkal District 637215",CS,COMPUTER SCIENCE AND ENGINEERING,168.5,155,137.5,152.5,,,,138,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,BIO MEDICAL ENGINEERING,168.295,144.5,139,131,,,99.5,131.5,
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",CD,COMPUTER SCIENCE AND DESIGN,168.135,161,157,158.5,,,82,113.5,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,168.0,160,164.5,149.5,,,109.5,109.5,102.5
3819,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.0,158,151.5,135.5,,,122,,
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",IT,INFORMATION TECHNOLOGY,168.0,156.5,,157.5,,,111.5,,
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",IT,INFORMATION TECHNOLOGY,168.0,154.5,144.5,157.885,,,112.5,,131
1321,"Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET), Guindy, Chennai 600032",PA,PLASTIC TECHNOLOGY,168.0,160,157.5,147.21,,,142,94,
2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",FD,FOOD TECHNOLOGY,168.0,153.5,150.5,132.5,,,,,
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",CS,COMPUTER SCIENCE AND ENGINEERING,168.0,158.5,144.5,153.5,,,105,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.79,155.5,141.5,154,,,98,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",MR,MARINE ENGINEERING,167.53,156,,138.5,,,,,
4962,"National Engineering College (Autonomous), Kovilpatti, Thoothukudi District 628503",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.5,158,157.5,137.5,,,94,,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",FT,FASHION TECHNOLOGY,167.5,144.5,142,135.5,,,,139,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar District 626005",BM,BIO MEDICAL ENGINEERING,167.5,149,161.5,118,,,,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,158.5,155,150.5,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.5,162,142,152,,,,,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.5,154,162.49,152,,,129,108,
1014,"University College of Engineering, Tindivanam, Melpakkam, Tindivanam, Villupuram District 604001",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,150.5,134.5,155,,,145,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,157.5,156,152,,,120,,
1311,"K C G College of Technology, Karappakkam, Chennai 600096",IT,INFORMATION TECHNOLOGY,167.5,161,160,164,,,129.5,,
1533,"Panimalar Engineering College Chennai City Campus, No.23, Railway Colony 2nd Street, Nelson Manickam Road, Chennai - 600029",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.24,154.5,152,147,,,109,,
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,167.0,151,133.5,132.5,,,,,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,161.5,144.5,154.5,,,,128.5,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,167.0,161,152,147,,,,,
1311,"K C G College of Technology, Karappakkam, Chennai 600096",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,158,138,157.5,,,89,,
5904,"K L N College of Engineering (Autonomous), Pottapalayam, Sivagangai District 630611",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.0,158,141,103,,,,,
2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.0,159.5,152.5,147,,,,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CI,Computer Science and Engineering (Internet of Things),167.0,164,161,159.5,,,116,,
1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,158,147.5,154,,,91,,
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",CS,COMPUTER SCIENCE AND ENGINEERING,167.0,162,157,126.5,,,117.5,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167.0,160,146.5,148.5,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",SC,Computer Science and Engineering (Cyber Security),166.5,160,141,155.5,,,,100,140.5
4954,"Dr. Sivanthi Aditanar College of Engineering, Tiruchendur, Thoothukudi District 628215",CS,COMPUTER SCIENCE AND ENGINEERING,166.5,146.5,161.5,121,,,106,,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,166.5,159,142.5,156,,,107.5,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",MU,MECHANICAL AND AUTOMATION ENGINEERING,166.5,163,,152.5,,,128.5,132,
