College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2642,"P.S.V.College of Engineering and Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",AD,Artificial Intelligence and Data Science,159.5,124.5,,146.5,,,127,,
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",CE,CIVIL ENGINEERING,159.5,151.5,118,144.5,,,141,,
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",AD,Artificial Intelligence and Data Science,159.5,150.5,153,141.5,,,110.5,151.5,
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,153,152.5,143,,,108,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,PH,PHARMACEUTICAL TECHNOLOGY,159.5,142,,123.5,,,108,,
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore District-642109.",CS,COMPUTER SCIENCE AND ENGINEERING,159.5,145.5,142.5,134.5,,,101.5,126.5,123
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",SC,Computer Science and Engineering (Cyber Security),159.5,152.5,143,143,,,,,
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,149,124.5,134.5,,,94.5,130.5,133
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,ME,MECHANICAL ENGINEERING,159.5,146.5,159.5,144,,,138.5,116,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",CE,CIVIL ENGINEERING,159.0,131,115.5,114.5,,,,,88
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",ME,MECHANICAL ENGINEERING,159.0,150,132.5,143.5,,,,154,
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",CS,COMPUTER SCIENCE AND ENGINEERING,159.0,147.5,139.5,142.5,,,,,
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,159.0,155,142.5,149.5,,,111.5,,
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,AU,AUTOMOBILE ENGINEERING,159.0,150,146.5,149,,,128.5,120,
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",CE,CIVIL ENGINEERING,159.0,130,,132,,,120,,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",AD,Artificial Intelligence and Data Science,159.0,144,143,143,,,98.5,,106
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",IT,INFORMATION TECHNOLOGY,159.0,154.5,150,148.5,,,98,,
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,159.0,153.5,142,147.5,,,122,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",AL,Artificial Intelligence and Machine Learning,159.0,152.5,144.5,144.5,,,,,
4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",AD,Artificial Intelligence and Data Science,158.5,146,131.5,143,,,80,,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",CS,COMPUTER SCIENCE AND ENGINEERING,158.5,146.5,147.5,129,,,,,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",AU,AUTOMOBILE ENGINEERING,158.5,124.5,,98,,,,,
1137,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",AD,Artificial Intelligence and Data Science,158.5,136.5,140.5,138,,,113.5,115,131
4954,"Dr Sivanthi aditanar College of Engineering, Tirunelveli Road, Tiruchendur, Thoothukudi-628215.",AD,Artificial Intelligence and Data Science,158.5,146.5,158,,,,,,
2723,"Velalar College of Engineering and Technology (Autonomous), Perundurai Road Thindal Post, Erode-638012.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.5,150.5,133.5,132.5,,,,107.5,
3016,University College of Engineering Ariyalur Kathankudikadu Village Thelur Post Ariyalur District 621704,CS,COMPUTER SCIENCE AND ENGINEERING,158.5,143,113,142,,,136,142.5,
5904,"K.L.N.College of Engineering (Autonomous), Madurai - Nedunkulam Road, Pottapalayam, Sivagangai District-630611.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.5,153,130.5,132,,,,114.5,
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",CS,COMPUTER SCIENCE AND ENGINEERING,158.5,147.5,145,143.5,,,109,,
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O),Salem District-636005.",BM,BIO MEDICAL ENGINEERING,158.5,147.5,158,145.5,,,,129.5,
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",AD,Artificial Intelligence and Data Science,158.5,151,152,142,,,117,,
2737,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",IT,INFORMATION TECHNOLOGY,158.5,133,,83,,,134,93.5,
1505,"C.Abdul Hakeem College of Engineering and Technology, Hakeem Nagar, Melvisharam, Vellore -632509.",IT,INFORMATION TECHNOLOGY,158.5,120.5,142,123.5,,,,,
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.5,150,155,140.5,,,113,106,
1408,"IFET College of Engineering (Autonomous), IFET Nagar, Gangarampalayam, Valavanur Post, Villupuram District-605108.",AD,Artificial Intelligence and Data Science,158.5,131,128.5,144,,,,,122.5
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Begambur Post, Dindigul Taluk & District-624002.",CS,COMPUTER SCIENCE AND ENGINEERING,158.0,139,150,131,,,,,
1015,University College of Engineering Arni Arni to Devikapuram Road Thatchur Arni Thiruvannamalai District 632326,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.0,143,106.5,147.5,,,125.5,,
3795,SRM TRP Engineering College Irungalur Manachanallur Taluk Tiruchirappalli District 621105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.0,151,152,143.5,,,97.5,,
4962,"National Engineering College (Autonomous), K.R. Nagar, Nalattinputhur, Kovilpatti, Tuticorin District-628503.",ME,MECHANICAL ENGINEERING,158.0,145,,142,,,127.5,,
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),158.0,153,154,149,,,115.5,138,
4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",CS,COMPUTER SCIENCE AND ENGINEERING,158.0,143.5,145,111.5,,,,,
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.0,142,136.5,135.5,,,111.5,,
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",AD,Artificial Intelligence and Data Science,158.0,148,156,144.5,,,,,
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",CE,CIVIL ENGINEERING,158.0,131.5,,122.5,,,97,,
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",IT,INFORMATION TECHNOLOGY,158.0,145.5,144,142.5,,,108.5,,
3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",CS,COMPUTER SCIENCE AND ENGINEERING,158.0,140,143.5,129.5,,,104.5,134.5,
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",SC,Computer Science and Engineering (Cyber Security),158.0,153.5,140.5,148.5,,,112,122.5,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",AU,AUTOMOBILE ENGINEERING,158.0,153,,150,,,,,
3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Manachanallur Taluk, Tiruchirappalli-621105.",AD,Artificial Intelligence and Data Science,158.0,138,142.5,120.5,,,125.5,116.5,
5842,"SRM Madurai College for Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District-630611.",AD,Artificial Intelligence and Data Science,157.5,145,120.5,127,,,,,
2653,"Knowledge Institute of Technology (Autonomous), KIOT Campus, Kakapalayam (PO), Salem-637504.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,157.5,147.5,142,143,,,,,
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Mannachanallur Taluk, Tiruchirappalli-621112.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),157.5,149,154.5,142.5,,,106,,
2726,"SNS College of Technology (Autonomous), Sathy Main Road, Vazhiyampalayam, Saravanampatti Post, Coimbatore-641035.",BM,BIO MEDICAL ENGINEERING,157.5,142,147,143,,,,,
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",SC,Computer Science and Engineering (Cyber Security),157.5,144.5,157,144.5,,,112.5,92.5,126.5
4959,"Kamaraj College of Engineering and Technology (Autonomous), S.P.G.C.Nagar Post Box12, K.Vellakulam, Virudhunagar-626001.",BT,BIO TECHNOLOGY,157.5,139.5,,,,,,,
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",CE,CIVIL ENGINEERING,157.5,148,97,138.5,,,114,,
1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",AG,AGRICULTURAL ENGINEERING,157.5,133.5,120,125,,,114,,
5842,"SRM Madurai College for Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District-630611.",IT,INFORMATION TECHNOLOGY,157.0,149,142,125,,,,,
4955,"Francis Xavier Engineering College (Autonomous), 103 G2, By Pass Road, Vannarpettai, Tirunelveli-627003.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),157.0,150.5,143,139.5,,,114.5,,
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",CS,COMPUTER SCIENCE AND ENGINEERING,157.0,142,149,137.5,,,108,111.5,
2776,"R V S Technical Campus Coimbatore, Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",AD,Artificial Intelligence and Data Science,157.0,139.5,135.5,137,,,110,125,118
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),157.0,148.5,125.5,145.5,,,,,
1509,"Meenakshi College of Engineering, 12,Vembuli Amman Koil Street, West K K Nagar, Chennai-600078.",AD,Artificial Intelligence and Data Science,157.0,143.5,135,150.5,,,127.5,107.5,
2737,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",CS,COMPUTER SCIENCE AND ENGINEERING,157.0,131,,105.5,,,121.5,105,138
2726,"SNS College of Technology (Autonomous), Sathy Main Road, Vazhiyampalayam, Saravanampatti Post, Coimbatore-641035.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,157.0,150.5,147.5,144.5,,,,,
4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District-629203.",CS,COMPUTER SCIENCE AND ENGINEERING,157.0,138.5,134,,,,,,
2723,"Velalar College of Engineering and Technology (Autonomous), Perundurai Road Thindal Post, Erode-638012.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),157.0,149,154,134.5,,,,,
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,157.0,147.5,138.5,147.67,,,116.5,,
1316,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",AD,Artificial Intelligence and Data Science,157.0,141.5,157,142,,,136,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,ME,MECHANICAL ENGINEERING,157.0,142.5,96,132.5,,,140.5,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,157.0,149,,145.5,,,111,,
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",AD,Artificial Intelligence and Data Science,157.0,143.5,142.5,143.5,,,118,,
4962,"National Engineering College (Autonomous), K.R. Nagar, Nalattinputhur, Kovilpatti, Tuticorin District-628503.",CE,CIVIL ENGINEERING,156.5,142.5,126,,,,115.5,,
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",BT,BIO TECHNOLOGY,156.5,132,,126,,,,111.5,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,156.5,144,137,140,,,106.5,124.5,
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",CS,COMPUTER SCIENCE AND ENGINEERING,156.5,145,115,130.5,,,,119.5,
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",ME,MECHANICAL ENGINEERING,156.5,150,,136,,,117.5,115,
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O),Salem District-636005.",MZ,Mechatronics Engineering,156.5,150.5,155.5,147.5,,,110.5,,
5536,"Mangayarkarasi College of Engineering, 7-1-139, 1st Street, Mangayarkarasi Nagar, Paravai, Madurai-625402.",CS,COMPUTER SCIENCE AND ENGINEERING,156.5,132.5,103.5,100,,,100.5,107.5,
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",IT,INFORMATION TECHNOLOGY,156.5,145,136,144.5,,,122,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi,Mepco Engineering College Post,Virudhunagar District-626005.",ME,MECHANICAL ENGINEERING,156.0,141.5,142.5,129.5,,,,,126
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156.0,143,,142,,,123,,
2630,"Chettinad College of Engineering and Technology, NH-67, Karur to Trichy Highways, Puliyur CF, Karur-639114.",AD,Artificial Intelligence and Data Science,156.0,128.5,112.5,129.5,,,102.5,93.5,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",AD,Artificial Intelligence and Data Science,156.0,141,105,139.5,,,,,
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",IT,INFORMATION TECHNOLOGY,156.0,146.5,152.5,144.5,,,127.5,,
1114,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),156.0,144.5,,145.5,,,118.5,,
5865,"Nadar Saraswathi College of Engineering and Technology, Vadapudupatti, Annanji Post, Theni -625531.",CS,COMPUTER SCIENCE AND ENGINEERING,156.0,117.5,135,,,,,,
1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,ME,MECHANICAL ENGINEERING,156.0,142,115,142,,,136.5,117,115
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",CS,COMPUTER SCIENCE AND ENGINEERING,156.0,141,133,136,,,,106,
3819,"Saranathan College of Engineering (Autonomous), Venkateswara Nagar, Edamalaipattipudur Post, Panjappur Village, Srirangam Taluk, Tiruchirappalli-620012.",IC,INSTRUMENTATION AND CONTROL ENGINEERING,156.0,144.5,137,136.5,,,117,,
1026,University College of Engineering Kancheepuram Ponnerikarai Campus NH4 Chennai-Bangalore Highway Karaipettai Village & Post Kancheepuram District 631552,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156.0,139.5,149,142,,,125,117,
5904,"K.L.N.College of Engineering (Autonomous), Madurai - Nedunkulam Road, Pottapalayam, Sivagangai District-630611.",SC,Computer Science and Engineering (Cyber Security),156.0,150,150.5,123.5,,,,,
3819,"Saranathan College of Engineering (Autonomous), Venkateswara Nagar, Edamalaipattipudur Post, Panjappur Village, Srirangam Taluk, Tiruchirappalli-620012.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156.0,151.5,146.5,141,,,122.5,,
4955,"Francis Xavier Engineering College (Autonomous), 103 G2, By Pass Road, Vannarpettai, Tirunelveli-627003.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156.0,148.5,152,132.5,,,118,,
1126,"JNN Institute of Engineering (Autonomous), Ushaa Garden, 90, Kannigaipair Village, Uthukottai Taluk, Thiruvallur-601102.",CS,COMPUTER SCIENCE AND ENGINEERING,155.5,134.5,135,132.5,,,101.5,,
1311,"KCG college of Technology (Autonomous), Rajiv Gandhi Salai, Karapakkam, Chennai-600097.",MZ,Mechatronics Engineering,155.5,152.5,144.5,148,,,114.5,,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,ME,MECHANICAL ENGINEERING,155.5,135,152.5,114.5,,,126,118,101
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",IT,INFORMATION TECHNOLOGY,155.5,149,135.5,141.5,,,,,
2628,"Paavai College of Engineering, Paavai Nagar, NH-7,Pachal, Namakkal-637018.",AD,Artificial Intelligence and Data Science,155.5,141,144,141.5,,,118,,
2776,"R V S Technical Campus Coimbatore, Kumaran Kottam Campus, Kannampalayam, Sulur, Coimbatore-641402.",CS,COMPUTER SCIENCE AND ENGINEERING,155.5,146,130.5,138,,,116.5,130,
5842,"SRM Madurai College for Engineering and Technology, Pottapalayam Village, Manamadurai Taluk, Sivagangai District-630611.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,138,151,106,,,,,
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155.5,149,,147,,,102,144,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,155.5,145.5,142.5,146.5,,,103,,
2613,"K S R College of Engineering (Autonomous), K S R Kalvi Nagar, Thokkavadi, Tiruchengode, Namakkal Dist-637215.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,146,142.5,142,,,92.5,137,
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,CS,COMPUTER SCIENCE AND ENGINEERING,155.5,132.5,118.5,128.5,,,117,,
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),155.5,148,144,142,,,,146.5,
2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",IT,INFORMATION TECHNOLOGY,155.5,146.5,,147.5,,,124,151.5,
1509,"Meenakshi College of Engineering, 12,Vembuli Amman Koil Street, West K K Nagar, Chennai-600078.",CS,COMPUTER SCIENCE AND ENGINEERING,155.5,136,147.5,142,,,114,,
1237,"Velammal Institute of Technology, Chennai - Kolkatta Highway, Pancheeti Village, Ponneri Taluk, Thiruvallur District-601204.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,144,132,142,,,,,
1412,"Mailam Engineering College, Mailam, Tindivanam Taluk, Villupuram District-604304.",IT,INFORMATION TECHNOLOGY,155.0,124.5,131.5,142.5,,,131,,
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),155.0,144,154.5,143.5,,,122.5,,
1307,"Jerusalem College of Engineering (Autonomous), Velachery-Tambaram Main Road,Narayanapuram, Pallikkaranai,Chennai-600100.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,155.0,143.5,137.5,141,,,128,,
1306,"Jeppiaar Engineering College, Jeppiaar Nagar, Old Mammallapuram Road, Kanchipuram, Chennai-600119.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155.0,150,138.5,140,,,108.5,,
4670,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.0,144,148,113.5,,,,,
4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",CS,COMPUTER SCIENCE AND ENGINEERING,155.0,142,136,139.5,,,,,
1419,"Sri Sai Ram Engineering College (Autonomous), Sai Leo Nagar, Poonthandalam Village, Dharkast Post, West Tambram, Kanchipuram, Chennai-600044.",CE,CIVIL ENGINEERING,155.0,142,128.5,128,,,116,,
1504,"Arunai Engineering College, Chittor-Cuddalore Raod, Mathur, Tiruvannamalai-606603.",AD,Artificial Intelligence and Data Science,155.0,138,148.5,132.5,,,,,
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",SC,Computer Science and Engineering (Cyber Security),155.0,144,151.5,135,,,126,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",CH,CHEMICAL ENGINEERING,155.0,136,142,121.5,,,,,
1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",IT,INFORMATION TECHNOLOGY,155.0,144.5,,139,,,125,,
4670,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",CS,COMPUTER SCIENCE AND ENGINEERING,155.0,143.5,151,89,,,,,
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore-641105.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,155.0,148,151,146.5,,,88.5,123.5,
3810,"M A M College of Engineering, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli-621105.",AD,Artificial Intelligence and Data Science,155.0,115.5,173,137,,,134.5,101,
1419,"Sri Sai Ram Engineering College (Autonomous), Sai Leo Nagar, Poonthandalam Village, Dharkast Post, West Tambram, Kanchipuram, Chennai-600044.",MU,MECHANICAL AND AUTOMATION ENGINEERING,155.0,144.5,137.5,136.5,,,119,,
2769,"JCT College of Engineering and Technology (Autonomous), Pichanur, Coimbatore South Taluk, Coimbatore-641105.",PE,PETROLEUM ENGINEERING,154.5,117,,110.5,,,136,,
1504,"Arunai Engineering College, Chittor-Cuddalore Raod, Mathur, Tiruvannamalai-606603.",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,132,130,119.5,,,90,,
3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",AD,Artificial Intelligence and Data Science,154.5,143.5,151,141,,,94.5,112.5,
3786,"M.A.M. School of Engineering (Autonomous), Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli-621105.",IT,INFORMATION TECHNOLOGY,154.5,118.5,,118.5,,,88,126.5,
4917,"Sethu Institute of Technology (Autonomous), Pulloor, Kariapatti, Virudhunagar-626115.",AD,Artificial Intelligence and Data Science,154.5,142.5,154,128.5,,,,145.5,
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram-631604.",IT,INFORMATION TECHNOLOGY,154.5,147,120.5,142.5,,,98,,
4680,"AAA College of Engineering and Technology, Amathur Village, Sivakasi, Virudhunagar-626123.",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,140.5,136.5,120.5,,,115,122.5,
1414,"Prince Shri Venkateshwaraa Padmavathy Engineering College (Autonomous), Medavakkam - Mambakkam Road, Ponmar, Kanchipuram, Chennai-600127.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,154.5,148.5,,121,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",EV,Electronics Engineering (VLSI Design and Technology),154.5,142,113.5,143,,,,,
3807,"J.J. College of Engineering and Technology, Ammapettai, Poolankulathupatti Post, Tiruchirappalli-620009.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,154.5,127.5,139,123.5,,,,110.5,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",CE,CIVIL ENGINEERING,154.5,138.5,128,113.5,,,,,
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),154.5,146,129,136,,,96,168,
